game_id,date,time,round,meet_seq,home_team,away_team,home_score,away_score,stadium,stadium_full,attendance,game_status,end_yn,broadcast,weekday,referee,weather,temperature,humidity,is_derby,day_of_week,is_weekend,month,season_half,home_rank_before,away_rank_before,home_points_before,away_points_before,home_played_before,away_played_before,rank_difference,home_is_upper_split,away_is_upper_split,home_is_lower_split,away_is_lower_split,home_is_relegation,away_is_relegation,home_relegation_danger,away_relegation_danger,home_is_acl,away_is_acl,home_split_group,away_split_group,home_detailed_group,away_detailed_group,is_cross_split,home_form_points,away_form_points,home_recent_wins,away_recent_wins,form_difference
159,2025-08-23,19:00,27,1,대구,제주,2,2,대구iM뱅크PARK,대구iM뱅크PARK,7586,FE,Y,IB SPORTS//COUPANGPLAY,토,정동식,맑음,35,41,0,Saturday,1,8,하반기,12,10,15,30,26,26,2,0,0,1,1,1,0,1,1,0,0,하위스플릿,하위스플릿,강등권,강등위기,0,1,7,0,2,-6
158,2025-08-23,19:30,27,1,광주,강원,0,1,광주 월드컵,광주 월드컵 경기장,3044,FE,Y,skySports//COUPANGPLAY,토,김종혁,맑음,29.5,70,0,Saturday,1,8,하반기,6,8,35,32,26,26,2,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,4,4,1,0,0
160,2025-08-24,19:00,27,1,서울,울산,3,2,서울 월드컵,서울 월드컵 경기장,20737,FE,Y,JTBC G&S//COUPANGPLAY,일,고형진,맑음,30.8,67,0,Sunday,1,8,하반기,5,8,37,34,26,26,3,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,7,4,2,1,3
161,2025-08-24,19:00,27,1,포항,전북,3,1,포항 스틸야드,포항 스틸야드,11582,FE,Y,skySports//COUPANGPLAY,일,박병진,맑음,31,51,0,Sunday,1,8,하반기,4,1,41,60,26,26,3,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,9,15,3,5,-6
162,2025-08-24,19:00,27,1,안양,대전,3,2,안양 종합,안양 종합 운동장,6317,FE,Y,IB SPORTS//COUPANGPLAY,일,송민석,맑음,33.9,51,0,Sunday,1,8,하반기,11,4,27,42,26,26,7,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,3,7,1,2,-4
163,2025-08-30,19:00,28,1,울산,전북,0,2,울산 문수,울산 문수 축구경기장,23294,FE,Y,skySports//COUPANGPLAY,토,설태환,맑음,31.2,56,1,Saturday,1,8,하반기,8,1,34,60,27,27,7,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,4,12,1,4,-8
164,2025-08-30,19:00,28,1,대구,수원FC,3,1,대구iM뱅크PARK,대구iM뱅크PARK,7324,FE,Y,JTBC G&S//COUPANGPLAY,토,김종혁,맑음,35.2,39,0,Saturday,1,8,하반기,12,9,16,31,27,27,3,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,2,9,0,3,-7
165,2025-08-30,19:00,28,1,제주,광주,0,1,제주 월드컵,제주 월드컵 경기장,6967,FE,Y,IB SPORTS//COUPANGPLAY,토,고형진,맑음,28,78,0,Saturday,1,8,하반기,10,6,31,35,27,27,4,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,5,4,1,1,1
166,2025-08-31,19:00,28,1,서울,안양,1,2,서울 월드컵,서울 월드컵 경기장,20027,FE,Y,skySports//COUPANGPLAY,일,김용우,맑음,28.8,75,1,Sunday,1,8,하반기,5,11,40,30,27,27,6,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,7,6,2,2,1
167,2025-08-31,19:00,28,1,강원,포항,1,0,강릉하이원아레나,강릉하이원아레나,8505,FE,Y,IB SPORTS//COUPANGPLAY,일,송민석,흐림,29.5,78,0,Sunday,1,8,하반기,7,3,35,44,27,27,4,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,6,12,1,4,-6
168,2025-08-31,19:00,28,1,대전,김천,2,1,대전 월드컵,대전 월드컵 경기장,6534,FE,Y,JTBC G&S//COUPANGPLAY,일,김우성,흐림,27.3,80,0,Sunday,1,8,하반기,4,2,42,46,27,27,2,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,6,11,2,3,-5
169,2025-09-13,19:00,29,1,강원,서울,3,2,강릉하이원아레나,강릉하이원아레나,7572,FE,Y,IB SPORTS//COUPANGPLAY,토,고형진,비,20.4,95,0,Saturday,1,9,하반기,7,5,38,40,28,28,2,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,9,7,2,2,2
170,2025-09-13,19:00,29,1,포항,울산,1,1,포항 스틸야드,포항 스틸야드,14166,FE,Y,JTBC G&S//COUPANGPLAY,토,김용우,비,22,85,1,Saturday,1,9,하반기,4,8,44,34,28,28,4,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,12,3,4,1,9
171,2025-09-13,19:00,29,1,전북,대전,1,0,전주 월드컵,전주 월드컵 경기장,22588,FE,Y,skySports//COUPANGPLAY,토,김종혁,흐림,26,80,0,Saturday,1,9,하반기,1,3,63,45,28,28,2,1,1,0,0,0,0,0,0,1,0,상위스플릿,상위스플릿,ACL권,상위권,0,12,6,4,2,6
174,2025-09-14,19:00,29,1,수원FC,광주,2,4,수원 종합,수원 종합 운동장,3354,FE,Y,skySports//COUPANGPLAY,일,김희곤,맑음,28,62,0,Sunday,1,9,하반기,10,7,31,38,28,28,3,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,중위권,0,6,6,2,2,0
172,2025-09-14,19:00,29,1,안양,제주,2,1,안양 종합,안양 종합 운동장,7412,FE,Y,IB SPORTS//COUPANGPLAY,일,설태환,맑음,28.3,59,0,Sunday,1,9,하반기,9,11,33,31,28,28,2,0,0,1,1,0,0,0,1,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,6,2,2,0,4
173,2025-09-14,19:00,29,1,김천,대구,1,2,김천 종합,김천 종합 운동장,3872,FE,Y,JTBC G&S//COUPANGPLAY,일,송민석,맑음,26.6,76,0,Sunday,1,9,하반기,2,12,46,19,28,28,10,1,0,0,1,0,1,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등권,1,10,5,3,1,5
175,2025-09-20,16:30,30,1,전북,김천,1,2,전주 월드컵,전주 월드컵 경기장,17212,FE,Y,skySports//COUPANGPLAY,토,고형진,맑음,24,77,0,Saturday,1,9,하반기,1,2,66,46,29,29,1,1,1,0,0,0,0,0,0,1,1,상위스플릿,상위스플릿,ACL권,ACL권,0,12,7,4,2,5
176,2025-09-20,19:00,30,1,대전,대구,3,2,대전 월드컵,대전 월드컵 경기장,21045,FE,Y,JTBC G&S//COUPANGPLAY,토,김용우,흐림,22.9,78,0,Saturday,1,9,하반기,3,12,45,22,29,29,9,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,상위권,강등권,1,6,8,2,2,-2
177,2025-09-21,16:30,30,1,울산,안양,0,0,울산 문수,울산 문수 축구경기장,13201,FE,Y,JTBC G&S//COUPANGPLAY,일,송민석,맑음,22.5,65,0,Sunday,1,9,하반기,9,8,35,36,29,29,1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,4,9,1,3,-5
178,2025-09-21,16:30,30,1,수원FC,강원,1,0,수원 종합,수원 종합 운동장,4005,FE,Y,IB SPORTS//COUPANGPLAY,일,설태환,맑음,265,50,0,Sunday,1,9,하반기,10,6,31,41,29,29,4,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,3,11,1,3,-8
179,2025-09-21,19:00,30,1,서울,광주,3,0,서울 월드컵,서울 월드컵 경기장,15221,FE,Y,skySports//COUPANGPLAY,일,김종혁,맑음,22.8,67,0,Sunday,1,9,하반기,7,5,40,41,29,29,2,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,4,9,1,3,-5
180,2025-09-21,19:00,30,1,포항,제주,1,0,포항 스틸야드,포항 스틸야드,9014,FE,Y,IB SPORTS//COUPANGPLAY,일,이동준,맑음,21,69,0,Sunday,1,9,하반기,4,11,45,31,29,29,7,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,10,2,3,0,8
181,2025-09-27,14:00,31,1,강원,대전,0,0,강릉하이원아레나,강릉하이원아레나,7112,FE,Y,skySports//COUPANGPLAY,토,김대용,맑음,24.9,67,0,Saturday,1,9,하반기,7,3,41,48,30,30,4,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,10,6,3,2,4
182,2025-09-27,16:30,31,1,김천,포항,2,0,김천 종합,김천 종합 운동장,3634,FE,Y,IB SPORTS//COUPANGPLAY,토,김우성,맑음,27,52,0,Saturday,1,9,하반기,2,4,49,48,30,30,2,1,1,0,0,0,0,0,0,1,0,상위스플릿,상위스플릿,ACL권,상위권,0,9,10,3,3,-1
183,2025-09-27,16:30,31,1,대구,울산,1,1,대구iM뱅크PARK,대구iM뱅크PARK,10601,FE,Y,skySports//COUPANGPLAY,토,고형진,맑음,28.1,49,0,Saturday,1,9,하반기,12,9,22,36,30,30,3,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,7,2,2,0,5
184,2025-09-27,19:00,31,1,서울,전북,1,1,서울 월드컵,서울 월드컵 경기장,31348,FE,Y,skySports//COUPANGPLAY,토,설태환,흐림,24,75,1,Saturday,1,9,하반기,5,1,43,66,30,30,4,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,6,9,2,3,-3
185,2025-09-28,16:30,31,1,제주,수원FC,3,4,제주 월드컵,제주 월드컵 경기장,5142,FE,Y,skySports//COUPANGPLAY,일,신용준,맑음,27,77,0,Sunday,1,9,하반기,11,10,31,34,30,30,1,0,0,1,1,0,0,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등위기,0,2,6,0,2,-4
186,2025-09-28,16:30,31,1,안양,광주,0,0,안양 종합,안양 종합 운동장,7435,FE,Y,IB SPORTS//COUPANGPLAY,일,이동준,흐림,20.7,78,0,Sunday,1,9,하반기,8,7,37,41,30,30,1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,10,9,3,3,1
187,2025-10-03,14:00,32,1,제주,전북,1,1,제주 월드컵,제주 월드컵 경기장,6102,FE,Y,ENA SPORTS//COUPANGPLAY,금,이동준,비,24,97,0,Friday,0,10,하반기,11,1,31,67,31,31,10,0,1,1,0,0,0,1,0,0,1,하위스플릿,상위스플릿,강등위기,ACL권,1,1,7,0,2,-6
188,2025-10-04,14:00,32,1,광주,대구,2,3,광주 월드컵,광주 월드컵 경기장,6731,FE,Y,ENA SPORTS//COUPANGPLAY,토,채상협,흐림,25,80,1,Saturday,1,10,하반기,6,12,42,23,31,31,6,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,상위권,강등권,1,7,8,2,2,-1
189,2025-10-05,14:00,32,1,김천,울산,3,0,김천 종합,김천 종합 운동장,4239,FE,Y,IB SPORTS//KFN//COUPANGPLAY,일,신용준,흐림,24.6,74,0,Sunday,1,10,하반기,2,10,52,37,31,31,8,1,0,0,1,0,0,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등위기,1,9,3,3,0,6
190,2025-10-05,14:00,32,1,포항,대전,1,3,포항 스틸야드,포항 스틸야드,11821,FE,Y,ENA SPORTS//COUPANGPLAY,일,고형진,맑음,24,75,0,Sunday,1,10,하반기,4,3,48,49,31,31,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,7,7,2,2,0
191,2025-10-05,16:30,32,1,강원,안양,1,1,강릉하이원아레나,강릉하이원아레나,8464,FE,Y,IB SPORTS//COUPANGPLAY,일,김종혁,흐림,24.5,71,0,Sunday,1,10,하반기,7,8,42,38,31,31,1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,10,11,3,3,-1
192,2025-10-05,16:30,32,1,수원FC,서울,1,1,수원 종합,수원 종합 운동장,7304,FE,Y,ENA SPORTS//COUPANGPLAY,일,김대용,비,22.3,88,1,Sunday,1,10,하반기,9,5,37,44,31,31,4,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,6,7,2,2,-1
193,2025-10-18,14:00,33,1,울산,광주,2,0,울산 문수,울산 문수 축구경기장,10294,FE,Y,IB SPORTS//COUPANGPLAY,토,김용우,흐리고,19.1,93,0,Saturday,1,10,하반기,10,7,37,42,32,32,3,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,중위권,0,3,7,0,2,-4
194,2025-10-18,14:00,33,1,서울,포항,1,2,서울 월드컵,서울 월드컵 경기장,23672,FE,Y,ENA SPORTS//COUPANGPLAY,토,신용준,흐림,14.4,97,0,Saturday,1,10,하반기,5,4,45,48,32,32,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,5,4,1,1,1
195,2025-10-18,14:00,33,1,대전,제주,3,1,대전 월드컵,대전 월드컵 경기장,10425,FE,Y,생활체육TV//COUPANGPLAY,토,정동식,흐림,16,93,0,Saturday,1,10,하반기,3,11,52,32,32,32,8,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,10,1,3,0,9
196,2025-10-18,14:00,33,1,전북,수원FC,2,0,전주 월드컵,전주 월드컵 경기장,21899,FE,Y,JTBC G&S//COUPANGPLAY,토,김희곤,흐림,17,91,1,Saturday,1,10,하반기,1,10,68,38,32,32,9,1,0,0,1,0,0,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등위기,1,8,7,2,2,1
197,2025-10-18,14:00,33,1,대구,강원,2,2,대구iM뱅크PARK,대구iM뱅크PARK,10795,FE,Y,MAXPORTS//COUPANGPLAY,토,송민석,흐림,19.3,89,0,Saturday,1,10,하반기,12,6,26,43,32,32,6,0,1,1,0,1,0,1,0,0,0,하위스플릿,상위스플릿,강등권,상위권,1,10,8,3,2,2
198,2025-10-18,14:00,33,1,안양,김천,4,1,안양 종합,안양 종합 운동장,7178,FE,Y,GOLF&PBA//KFN//COUPANGPLAY,토,고형진,흐림,15.6,81,0,Saturday,1,10,하반기,9,2,39,55,32,32,7,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,9,9,2,3,0
199,2025-10-25,14:00,34,1,전북,김천,2,3,전주 월드컵,전주 월드컵 경기장,8498,FE,Y,SBS//ENA SPORTS//KFN//COUPANGPLAY,토,채상협,맑음,18,70,0,Saturday,1,10,하반기,1,2,71,55,33,33,1,1,1,0,0,0,0,0,0,1,1,상위스플릿,상위스플릿,ACL권,ACL권,0,8,9,2,3,-1
200,2025-10-25,14:00,34,1,광주,안양,1,0,광주 월드컵,광주 월드컵 경기장,2228,FE,Y,MAXPORTS//COUPANGPLAY,토,신용준,맑음,20,65,0,Saturday,1,10,하반기,8,7,42,42,33,33,1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,4,9,1,2,-5
201,2025-10-25,16:30,34,1,수원FC,제주,1,2,수원 종합,수원 종합 운동장,2510,FE,Y,ENA SPORTS//COUPANGPLAY,토,김우성,흐림,18,51,0,Saturday,1,10,하반기,10,11,38,32,33,33,1,0,0,1,1,0,0,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등위기,0,7,1,2,0,6
202,2025-10-26,14:00,34,1,울산,대구,1,1,울산 문수,울산 문수 축구경기장,10858,FE,Y,MAXPORTS//COUPANGPLAY,일,김종혁,흐림,17,10,0,Sunday,1,10,하반기,9,12,40,27,33,33,3,0,0,1,1,0,1,0,1,0,0,하위스플릿,하위스플릿,중위권,강등권,0,6,8,1,2,-2
203,2025-10-26,14:00,34,1,서울,강원,4,2,서울 월드컵,서울 월드컵 경기장,12177,FE,Y,ENA SPORTS//COUPANGPLAY,일,고형진,흐림,10.3,91,0,Sunday,1,10,하반기,5,7,45,44,33,33,2,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,5,6,1,1,-1
204,2025-10-26,16:30,34,1,대전,포항,2,0,대전 월드컵,대전 월드컵 경기장,8275,FE,Y,ENA SPORTS//COUPANGPLAY,일,김대용,흐림,15.7,62,0,Sunday,1,10,하반기,3,4,55,51,33,33,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,10,7,3,2,3
205,2025-11-01,14:00,35,1,강원,전북,0,0,강릉하이원아레나,강릉하이원아레나,6424,FE,Y,GOLF&PBA//COUPANGPLAY,토,신용준,맑음,17.8,33,0,Saturday,1,11,하반기,7,1,44,71,34,34,6,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,3,5,0,1,-2
206,2025-11-01,14:00,35,1,대전,서울,3,1,대전 월드컵,대전 월드컵 경기장,9353,FE,Y,ENA SPORTS//COUPANGPLAY,토,김종혁,맑음,17,44,0,Saturday,1,11,하반기,3,5,58,48,34,34,2,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,13,8,4,2,5
207,2025-11-01,16:30,35,1,김천,포항,0,1,김천 종합,김천 종합 운동장,2147,FE,Y,IB SPORTS//KFN//COUPANGPLAY,토,김희곤,맑음,16.3,42,0,Saturday,1,11,하반기,3,4,58,51,34,34,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,12,6,4,2,6
208,2025-11-01,16:30,35,1,안양,울산,3,1,안양 종합,안양 종합 운동장,8206,FE,Y,ENA SPORTS//COUPANGPLAY,토,송민석,흐림,15.5,39,0,Saturday,1,11,하반기,8,9,42,41,34,34,1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,6,6,1,1,0
209,2025-11-02,14:00,35,1,광주,제주,2,0,광주 월드컵,광주 월드컵 경기장,2485,FE,Y,ENA SPORTS//COUPANGPLAY,일,채상협,맑음,14,45,0,Sunday,1,11,하반기,7,11,45,35,34,34,4,0,0,1,1,0,0,0,1,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,4,4,1,1,0
210,2025-11-02,16:30,35,1,수원FC,대구,1,1,수원 종합,수원 종합 운동장,3865,FE,Y,ENA SPORTS//COUPANGPLAY,일,김용우,맑음,10,41,0,Sunday,1,11,하반기,10,12,38,28,34,34,2,0,0,1,1,0,1,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,7,6,2,1,1
211,2025-11-08,14:00,36,1,제주,안양,1,2,제주 월드컵,제주 월드컵 경기장,4161,FE,Y,MAXPORTS//COUPANGPLAY,토,김종혁,비,18.4,71,0,Saturday,1,11,하반기,11,7,35,45,35,35,4,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,중위권,0,4,8,1,2,-4
212,2025-11-08,14:00,36,1,대구,광주,1,0,대구iM뱅크PARK,대구iM뱅크PARK,9372,FE,Y,ENA SPORTS//COUPANGPLAY,토,이동준,흐림,17,68,1,Saturday,1,11,하반기,12,7,29,48,35,35,5,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,7,7,1,2,0
213,2025-11-08,16:30,36,1,김천,강원,0,1,김천 종합,김천 종합 운동장,1405,FE,Y,IB SPORTS//KFN//COUPANGPLAY,토,송민석,흐림,15.5,63,0,Saturday,1,11,하반기,3,8,58,45,35,35,5,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,9,4,3,0,5
214,2025-11-08,16:30,36,1,전북,대전,3,1,전주 월드컵,전주 월드컵 경기장,23160,FE,Y,ENA SPORTS//COUPANGPLAY,토,김우성,흐림,19,60,0,Saturday,1,11,하반기,1,2,72,61,35,35,1,1,1,0,0,0,0,0,0,1,1,상위스플릿,상위스플릿,ACL권,ACL권,0,6,13,1,4,-7
215,2025-11-09,14:00,36,1,포항,서울,0,0,포항 스틸야드,포항 스틸야드,10493,FE,Y,KBS2//ENA SPORTS//COUPANGPLAY,일,채상협,맑음,19,66,0,Sunday,1,11,하반기,4,6,54,48,35,35,2,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,6,5,2,1,1
216,2025-11-09,16:30,36,1,울산,수원FC,1,0,울산 문수,울산 문수 축구경기장,10187,FE,Y,ENA SPORTS//COUPANGPLAY,일,김대용,맑음,20,51,0,Sunday,1,11,하반기,9,10,41,39,35,35,1,0,0,1,1,0,0,0,1,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,5,5,1,1,0
219,2025-11-22,14:00,37,1,대전,강원,1,1,대전 월드컵,대전 월드컵 경기장,9102,FE,Y,IB SPORTS//COUPANGPLAY,토,김용우,맑음,14,43,0,Saturday,1,11,하반기,3,8,61,48,36,36,5,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,12,6,4,1,6
218,2025-11-22,14:00,37,1,서울,김천,1,3,서울 월드컵,서울 월드컵 경기장,13247,FE,Y,JTBC G&S//COUPANGPLAY,토,신용준,맑음,14,50,0,Saturday,1,11,하반기,6,3,49,58,36,36,3,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,5,6,1,2,-1
221,2025-11-22,16:30,37,1,포항,전북,0,0,포항 스틸야드,포항 스틸야드,10572,FE,Y,IB SPORTS//COUPANGPLAY,토,박병진,맑음,15,43,0,Saturday,1,11,하반기,4,1,55,75,36,36,3,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,7,8,2,2,-1
220,2025-11-22,16:30,37,1,광주,울산,2,0,광주 월드컵,광주 월드컵 경기장,4033,FE,Y,ENA SPORTS//COUPANGPLAY,토,김종혁,맑음,12.5,57,0,Saturday,1,11,하반기,7,9,48,44,36,36,2,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,6,7,2,2,-1
217,2025-11-22,14:00,37,1,안양,수원FC,0,1,안양 종합,안양 종합 운동장,7835,FE,Y,ENA SPORTS//COUPANGPLAY,토,설태환,맑음,12.9,50,1,Saturday,1,11,하반기,7,10,48,39,36,36,3,0,0,1,1,0,0,0,1,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,10,2,3,0,8
222,2025-11-23,14:00,37,1,제주,대구,1,1,제주 월드컵,제주 월드컵 경기장,9246,FE,Y,ENA SPORTS//COUPANGPLAY,일,송민석,맑음,17,35,0,Sunday,1,11,하반기,11,12,35,32,36,36,1,0,0,1,1,0,1,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,4,9,1,2,-5
223,2025-11-30,14:00,38,1,대구,안양,2,2,대구iM뱅크PARK,대구iM뱅크PARK,12092,FE,Y,JTBC G&S//COUPANGPLAY,일,신용준,맑음,14.7,55,0,Sunday,1,11,하반기,12,8,33,48,37,37,4,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,7,9,1,3,-2
224,2025-11-30,14:00,38,1,수원FC,광주,0,1,수원 종합,수원 종합 운동장,6064,FE,Y,MBC//IB SPORTS//COUPANGPLAY,일,송민석,맑음,13,71,0,Sunday,1,11,하반기,10,5,42,51,37,37,5,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,4,9,1,3,-5
225,2025-11-30,14:00,38,1,울산,제주,0,1,울산 문수,울산 문수 축구경기장,11928,FE,Y,ENA SPORTS//COUPANGPLAY,일,고형진,맑음,18.6,47,0,Sunday,1,11,하반기,9,11,44,36,37,37,2,0,0,1,1,0,0,0,1,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,7,4,2,1,3
226,2025-11-30,16:30,38,1,전북,서울,2,1,전주 월드컵,전주 월드컵 경기장,21742,FE,Y,ENA SPORTS//COUPANGPLAY,일,김종혁,맑음,19,35,1,Sunday,1,11,하반기,1,7,76,49,37,37,6,1,0,0,1,0,0,0,0,1,0,상위스플릿,하위스플릿,ACL권,중위권,1,8,4,2,1,4
227,2025-11-30,16:30,38,1,김천,대전,0,3,김천 종합,김천 종합 운동장,2804,FE,Y,IB SPORTS//COUPANGPLAY,일,이동준,맑음,16,46,0,Sunday,1,11,하반기,3,2,61,62,37,37,1,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,6,10,2,3,-4
228,2025-11-30,16:30,38,1,강원,포항,1,0,강릉하이원아레나,강릉하이원아레나,6524,FE,Y,JTBC G&S//COUPANGPLAY,일,김우성,맑음,18.7,35,0,Sunday,1,11,하반기,8,4,49,56,37,37,4,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,6,8,1,2,-2
1,2025-12-03,19:00,1,3,수원,제주,0,1,수원 월드컵,수원 월드컵 경기장,18715,FE,Y,ENA SPORTS//COUPANGPLAY,수,신용준,맑음,-4,46,0,Wednesday,0,12,하반기,14,11,0,39,0,38,3,0,0,1,1,0,0,1,1,0,0,하위스플릿,하위스플릿,강등권,강등위기,0,0,7,0,2,-7
2,2025-12-05,19:00,1,3,부천,수원FC,1,0,부천 종합,부천 종합 운동장,4353,FE,Y,ENA SPORTS//COUPANGPLAY,금,김종혁,맑음,2.7,32,0,Friday,0,12,하반기,13,10,0,42,0,38,3,0,0,1,1,0,0,1,1,0,0,하위스플릿,하위스플릿,강등권,강등위기,0,0,4,0,1,-4
3,2025-12-07,14:00,2,3,제주,수원,2,0,제주 월드컵,제주 월드컵 경기장,18912,FE,Y,ENA SPORTS//COUPANGPLAY,일,송민석,맑음,15,62,0,Sunday,1,12,하반기,11,14,42,0,39,1,3,0,0,1,1,0,0,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,7,0,2,0,7
4,2025-12-08,19:00,2,3,수원FC,부천,2,3,수원 종합,수원 종합 운동장,4180,FE,Y,ENA SPORTS//COUPANGPLAY,월,설태환,맑음,5.2,38,0,Monday,0,12,하반기,11,13,42,3,39,1,2,0,0,1,1,0,0,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,4,3,1,1,1
